name,class,z,u-r,x_c,y_c,ns,r_s,q,phi,psi_11,psi_12,psi_22,psi_111,psi_112,psi_122,psi_222,rchi2,F1_fit,F2_fit,a,Q111,Q112,Q122,Q222,F1_HOLICs,F2_HOLICs,mask_flag,checkFit_flag,noisemap_masked_mean,noisemap_masked_stdv,noisemap_masked_skew,noisemap_masked_kurtosis,T,T_err,F
PGC0053247,spiral,0.005607,3.04142,-0.619151007,-1.039407331,0.969445868,3.554087697,4.817093727,0.976212796,0,0,0,-0.012690536,0.008566972,-0.005165202,0.005282198,9.999419396,-0.008927869,0.006924585,27.15005703,-22.18301235,-30.22396108,-39.37431036,-47.41909751,-0.000431112,0.002460309,0,1,0.567067404,1.159362021,3.469746962,19.62003513,4,2,0.011298527
PGC0053260,early,0.02769,2.92638,3.025667547,4.865117142,3.835441906,0.008983839,1.555889745,0.994053638,0,0,0,-0.001558177,-0.000990313,0.000282717,-0.001850739,1.597456089,-0.00063773,-0.001420526,26.96686508,63.87656318,-57.81021768,-347.4010985,-638.3073942,-0.000409574,-0.000280159,0,0,1.221867219,2.488688395,2.313876458,9.130991168,-5,0,0.001557111
PGC0053268,spiral,0.0281,2.30521,1.999999997,1.999999995,1.895353627,1.150092966,2.368644838,0.819524022,0,0,0,-0.003703388,0.001387844,-0.000380485,-0.000756015,1.550512722,-0.002041937,0.000315914,29.71749448,-437.1754926,-359.301257,-441.6973448,-429.6440792,-0.001674465,0.000884778,0,0,1.304679974,2.460202408,1.399449662,0.12240985,4,0,0.00206623
PGC0053307,spiral,0.01733,1.78737,1.999999997,0.999999997,1.985015051,1.55151531,1.740579701,-0.863588552,0,0,0,-0.008380506,-0.003068628,0.001600847,0.000706793,2.659507191,-0.003389829,-0.001180918,33.94456495,-1078.897467,189.8037063,-372.7272002,56.59851007,-0.001567395,-0.000916222,0,0,1.53463428,2.348017793,0.913130434,-1.034999297,5,2,0.003589639
PGC0053332,spiral,0.01864,2.23122,-0.042988352,-0.877044299,0.842929857,7.593361097,2.903479073,0.573177252,0,0,0,0.00060711,-0.000511093,0.000896087,-0.001739696,3.154016517,0.000751598,-0.001125394,27.44547773,9.508371368,-8.685973891,-5.977384766,-4.728676666,0.000435801,-0.000859571,0,0,0.553810121,1.307597259,2.299156277,4.924147427,5,2,0.001353297
PGC0053335,spiral,0.0114,1.84783,4.346525222,-0.886298327,0.690132168,4.337696276,6.595925693,-0.661147718,0,0,0,-0.004473246,-0.005360106,-0.007146756,-0.011239953,1.325849997,-0.005810001,-0.008300029,27.06347623,46.35198994,-41.41560282,36.24081584,-31.58505448,-0.00101773,-0.000953002,0,1,0.512415,1.525418701,2.696934326,5.510185277,6,1,0.010131466
PGC0053350,spiral,0.03022,2.15977,0.217790716,-0.076162423,0.96190927,2.881452538,6.425952863,1.323982853,0,0,0,0.032187934,-0.006158493,0.000525464,-0.00359229,2.093482264,0.016356699,-0.004875392,27.38934784,0.244691897,-41.96390486,-262.467231,-1158.199084,0.002019507,-0.000368659,0,1,0.67385703,1.585469717,1.982273321,2.148916362,6,2,0.017067837
PGC0053376,spiral,0.01616,2.73684,1.654499217,0.216851374,1.10123549,3.239474633,5.020222465,0.891383271,0,0,0,0.001467978,-0.000755679,0.002246945,-0.001065911,3.299446795,0.001857462,-0.000910795,32.07468006,26.86448797,28.88402356,35.56643417,46.46634637,-0.000672825,-0.001117967,0,0,0.833171138,1.796267105,1.730971374,1.139486261,4,2,0.002068747
PGC0053379,early,0.0322,2.89785,0.025713404,0.326867713,4.738541517,0.000624965,1.181169844,0.95138572,0,0,0,0.000455409,-1.59E-05,0.000104115,-0.000204846,0.943776208,0.000279762,-0.000110361,23.73156193,42.58673438,5.455208219,10.21176824,38.69790992,-7.74E-05,0.000241892,0,0,1.140379227,2.713788798,2.524302147,8.885121684,-5,0,0.000300743
PGC0053387,spiral,0.03621,2.47164,-1.86E-09,-1.000000004,2.92493846,0.132041986,1.429826695,0.03385934,0,0,0,-0.002431781,-0.001451962,0.000154282,0.00167218,5.263689322,-0.001138749,0.000110109,24.42462925,-260.7675905,49.86148511,-38.22487514,132.3672395,-0.00066559,0.002361899,0,0,0.572810544,1.388734447,2.393203516,6.669643663,4,1,0.00114406
PGC0053411,spiral,0.02867,2.48521,1.999999998,-2.97E-09,2.407122319,1.069445432,1.439130658,-0.924195093,0,0,0,-7.81E-05,-0.001291691,-0.001081275,0.001507555,4.277746818,-0.000579703,0.000107932,46.03160924,-3231.409429,-2057.636151,-523.25531,-9231.69936,-0.002477824,0.002217971,0,0,2.702045612,2.843250563,0.145136901,-1.836265914,4,0,0.000589665
PGC0053418,early,0.02896,2.85892,0.80046048,-0.250462352,5.394883535,0.0001,1.519814014,-0.096212259,0,0,0,-0.003590872,-0.001119956,-0.00034728,0.001447227,1.130262436,-0.001969076,0.000163636,31.79295024,-1730.227216,178.4700356,-29.027422,54.49322768,-0.000890073,0.000571114,0,0,1.06197606,1.788208491,1.461917338,3.1340632,-4,2,0.001975863
PGC0053511,early,0.01112,2.72813,2.040042359,-0.515983993,2.091126433,0.422037932,2.136592393,-0.008909671,0,0,0,-0.000671061,-0.000201939,-0.000640949,0.000561337,8.745651614,-0.000656005,0.000179699,17.26583277,-115.5761923,16.89028085,-8.447959825,-1.417604807,-0.000748952,-0.000342984,0,0,0.466240156,1.687695554,5.822909602,54.00623754,-2,0,0.000680172
PGC0053530,early,0.02619,2.80531,1.696897496,0.548432729,5.290639097,0.000100179,1.248639193,1.099943801,0,0,0,0.000147725,4.22E-05,-0.001217907,0.000700003,1.500940786,-0.000535091,0.000371107,23.38598748,-78.5635158,4.752346543,-54.4353118,72.36099592,-0.000354005,0.00011699,0,1,0.988195385,2.349171331,2.417656432,7.765783794,-5,0,0.000651186
PGC0053556,spiral,0.02223,2.21265,2.998955651,0.004054045,5.458555992,0.000261781,1.873529473,-1.294666173,0,0,0,-0.001312069,-0.001949506,0.000785573,0.002189062,3.001263518,-0.000263248,0.000119778,39.11536929,-237.7425762,45.25624321,-70.43366746,59.42931623,-0.000261993,-0.000524361,0,0,1.263822012,1.910834303,0.980483812,-0.169601384,4,0,0.000289217
PGC0053563,spiral,0.03213,1.78818,2.436824943,-1.42102655,0.830578313,3.279844231,7.345534193,1.302058956,0,0,0,-0.008227844,0.001750866,0.000668467,0.003259467,1.263451422,-0.003779688,0.002505166,28.41982601,0.727871566,-3.876967637,-13.0223537,64.50619819,0.0065988,-0.00815066,0,0,0.679670006,1.346665401,1.524126136,0.499814092,6,2,0.004534523
PGC0053631,spiral,0.0317,2.64954,1.999999996,0.999999997,2.998624039,0.124932906,1.401921197,-0.743716369,0,0,0,0.004053026,0.000701949,-2.42E-05,5.15E-06,1.608474016,0.002014431,0.00035355,29.3962936,215.0315142,77.35747901,76.46067678,-277.2892179,0.000479772,-0.000217031,0,0,1.228909273,2.255638911,1.411938033,0.619915518,4,2,0.002045221
PGC0053643,early,0.006578,2.86209,-8.70E-10,-1.000000002,2.295365461,0.625220389,1.303356193,0.935814634,0,0,0,-0.000417,0.001137629,-0.00020014,0.002035944,6.521107908,-0.00030857,0.001586786,30.26151784,-556.3814013,-58.36433804,-340.0626431,200.8918911,-0.000425058,0.00063128,0,0,1.138315171,1.772569692,2.269919916,18.14952282,-5,0,0.001616511
PGC0053657,spiral,0.008533,2.41317,0.228895902,1.857222998,0.731668696,4.718342814,4.737755343,0.918493395,0,0,0,-0.017880947,0.008601766,-0.008950462,0.001315075,6.270640695,-0.013415705,0.00495842,22.96874487,-139.55857,-171.8699741,-219.0366701,-288.1852456,-0.002818694,-0.001978911,0,1,0.383187294,1.181351112,3.51916495,14.5002117,6,2,0.014302694
PGC0053675,spiral,0.03536,2.07272,0.495123838,0.18646145,1.016786174,6.577839044,2.919595593,-0.118659632,0,0,0,0.000724754,0.000184488,0.001460797,-0.002795969,2.083244573,0.001092776,-0.001305741,32.91829463,1469.949094,-194.3226365,87.91169194,-29.01712001,0.000772175,-0.000181097,0,0,0.993769388,1.779311835,1.302337504,-0.071021902,4,1,0.001702679
PGC0053681,spiral,0.01654,1.68795,1.070389018,0.79097841,1.098387762,8.241616223,1.286501297,0.808601462,0,0,0,-0.002064861,-6.18E-05,0.001909236,-0.000362651,2.457931277,-7.78E-05,-0.000212236,23.8012958,16.88257493,2.870347886,-26.25301706,-56.05204468,-0.000834003,0.000770535,0,0,0.654037649,1.599507301,2.094108147,2.608908292,6,2,0.000226051
PGC0053709,spiral,0.0188,1.91188,0.80319325,-0.006460413,1.894616734,2.667539073,1,-2.509230112,0,0,0,0.002163939,0.000491247,-0.001220584,0.003315089,3.298467322,0.000471678,0.001903168,34.91733168,-798.7465571,326.5245445,-109.3477836,2125.065053,0.002484469,0.007159409,0,0,1.032768839,1.4846159,0.896537339,-0.599361266,6,0,0.001960747
PGC0053758,spiral,0.01687,2.25087,0.230579313,-0.829767306,1.22108655,3.504956418,1.929256529,0.442016478,0,0,0,-0.000809453,0.001369084,-6.29E-05,0.002688744,6.758717014,-0.000436178,0.002028914,18.67759736,27.66089386,23.15987705,16.67662237,26.5987295,-0.000136626,0.000372372,0,0,0.330795391,1.02861159,3.62433139,16.71285997,4,2,0.002075269
PGC0053770,early,0.005524,2.72022,0.635593421,-0.99423135,4.587102882,0.001162078,1.197539032,0.605768838,0,0,0,4.80E-05,8.80E-05,0.000229491,-0.000545899,3.221628107,0.000138729,-0.000228953,29.930447,-100.9208936,-17.7192133,-34.19650042,-55.01485897,-0.000237349,-0.000135142,0,0,1.030715399,1.993848854,3.452506587,30.25738753,-5,0,0.000267704
PGC0053812,spiral,0.03591,3.26353,0.749472162,3.057222388,0.846299574,4.999016758,3.968590031,1.552865208,0,0,0,0.008538819,-0.000847937,0.000245735,0.001469117,8.881222637,0.004392277,0.00031059,25.14373905,1.917454896,1.308284066,15.51787576,60.21796254,-0.000515062,-0.000175902,0,0,0.498847745,1.370538962,2.851466591,8.495520367,4,2,0.004403244
PGC0053838,spiral,0.04671,2.69617,0.999999996,0.999999997,1.603361184,4.473842445,1.081732445,-0.767837937,0,0,0,0.002905769,-0.000119552,0.001076569,-0.000720272,2.379456427,0.001991169,-0.000419912,34.63416755,1518.695438,-123.3092133,234.2323598,-773.6785528,-8.24E-05,-0.001283591,0,0,2.230773342,2.946959482,0.58702331,-1.562135543,4,2,0.002034965
PGC0053862,early,0.004533,2.81068,-0.43603733,-0.704410008,4.011705913,0.002086357,1.93774143,-0.843970002,0,0,0,0.00010991,0.000704568,-0.001129205,0.00151938,17.54247982,-0.000509648,0.001111974,17.52031745,-28.95189226,39.80027674,-33.4417579,68.17840743,-0.000193729,0.000102081,0,0,0.306888608,1.219176377,8.982434202,163.5744127,-2,0,0.001223203
PGC0053865,early,0.004086,2.77801,0.036633009,0.338993426,5.12737327,0.000164449,1.165071281,-0.171161154,0,0,0,0.000747807,0.000715877,-0.000523703,0.000160615,5.236269609,0.000112052,0.000438246,25.94500239,0.382547826,-3.482126119,-0.862492457,11.56476403,-0.000105399,-7.82E-05,0,1,1.720237338,3.401914176,1.944958841,6.015399532,-2,0,0.000452344
PGC0053888,spiral,0.03537,2.16198,1.540436399,2.754418833,1.001962185,6.157972212,2.367829034,0.224509382,0,0,0,-0.000347974,-0.001140711,-0.00209414,0.001341042,1.180263453,-0.001221057,0.000100166,25.5059623,-213.3490998,-86.19335244,-24.63374505,-4.004519799,0.000768263,-0.001423542,0,0,0.750863042,1.566028054,1.673653026,1.043075334,6,0,0.001225159
PGC0053901,early,0.004837,2.7526,3.519672557,-0.271519118,2.209162048,0.306217071,1.447678224,0.915219974,0,0,0,0.000227987,8.48E-05,-5.15E-05,0.000215958,6.343137521,8.82E-05,0.000150385,12.94385367,4.326059032,0.402722531,-0.398389295,-4.21114451,2.58E-06,-8.03E-05,0,0,0.683853955,3.230193347,7.374155793,81.51545098,-6,0,0.000174354
PGC0054018,spiral,0.01046,2.12123,-0.277789509,-0.978753131,0.498890718,23.88915985,1.582398007,-0.878279186,0,0,0,0.001460587,0.00051703,-6.30E-05,0.00134867,3.165641147,0.000698769,0.00093285,31.27887863,-89.9513455,50.39217252,-54.1671708,174.8892534,1.22E-05,0.000907517,0,0,0.771836524,1.236826845,1.37595632,1.105900752,5,0,0.001165541
PGC0054095,spiral,0.01176,2.25854,1.379806706,0.06312675,0.824476419,8.088797452,2.431998202,0.876991214,0,0,0,-0.001226473,0.001655956,-0.000730333,0.001778298,7.620885082,-0.000978403,0.001717127,24.39898352,-20.82466515,-9.124843541,17.07876211,79.49624542,8.15E-05,0.000638764,0,0,0.418074771,1.074300248,3.247772018,14.13497398,4,2,0.001976309
PGC0054119,early,0.006955,2.81495,-0.161343443,0.202966044,4.590030323,0.0006703,1.369563881,0.456290691,0,0,0,-0.000358254,-0.00019446,-3.35E-05,-0.000260755,3.795571426,-0.000195865,-0.000227608,21.78521826,-61.37040938,-47.27525643,-59.37412173,-110.3929393,-0.00034636,-0.00053031,0,0,0.619852842,1.685579391,5.00325318,58.93860378,-2,0,0.000300281
PGC0054200,spiral,0.04513,2.35156,0.198756021,0.42864904,0.835729451,9.63174434,1.336887374,1.463546446,0,0,0,-0.004642109,0.000819457,0.00201086,-0.000443492,5.586117731,-0.001315624,0.000187983,18.95662564,-18.70628552,-0.389030695,-6.335627194,-49.36047878,-0.002984929,0.0001107,0,0,0.422583152,1.22566911,2.755375478,6.540755488,5,2,0.001328987
PGC0054232,spiral,0.04016,2.94813,0.999999997,-1.000000004,2.579551749,0.341625555,2.37155143,-0.573442889,0,0,0,9.67E-05,-0.000349569,7.93E-06,0.00021637,3.963375707,5.23E-05,-6.66E-05,35.36645641,216.1159512,-179.0496911,141.289528,-177.9550283,-0.00083091,-0.001527718,0,0,1.287089349,2.350299617,1.360108966,0.22000493,5,1,8.47E-05
PGC0054234,spiral,0.008226,1.98443,-2.226860689,1.672664087,0.778858854,4.053027891,5.894180831,-1.336900556,0,0,0,0.013563162,0.002525366,0.001677941,-0.0007125,7.924743226,0.007620552,0.000906433,26.17171994,6.333787306,-18.33708845,63.05030508,-261.8871535,0.00185619,-5.80E-05,0,1,0.27810421,0.962002096,4.992484454,35.00057724,4,1,0.00767427
PGC0054343,spiral,0.06976,3.11594,1.03148605,0.990089184,5.608014492,0.000135161,1,-7.773904906,0,0,0,0.00725329,-0.003466029,0.000419054,0.001584935,2.66253949,0.003836172,-0.000940547,27.05622463,-668.657669,80.62720889,-281.110111,374.2840182,-0.001357077,0.001856992,0,0,0.729833135,1.714361857,2.007408939,2.53151407,5,0,0.00394979
PGC0054351,spiral,0.01795,2.10262,1.017704556,-0.197400564,0.700525786,19.85813119,1.22487329,-0.656304291,0,0,0,-0.002703678,-5.46E-05,0.000872566,0.000176126,13.32071462,-0.000915556,6.07E-05,29.58516771,-154.0100756,-10.66417169,-31.40715296,57.06435046,-7.49E-05,0.000136238,0,0,0.920682753,1.589078591,1.639747006,2.550139351,5,1,0.000917569
PGC0054377,spiral,0.01726,1.92376,0.595174466,0.669560366,1.000646765,2.833329939,6.403726618,1.007272803,0,0,0,0.008264949,-0.005248056,0.001972093,-0.003041576,3.154134713,0.005118521,-0.004144816,29.01717928,-94.25042217,-154.6615331,-262.3533044,-465.0247711,-9.86E-05,-0.001197045,0,1,0.249707349,0.751875475,3.18746569,11.0284537,6,2,0.006586255
PGC0054420,spiral,0.03319,5.90714,-0.732511867,-2.643651409,5.48727677,0.00017499,1.277443711,-0.861224869,0,0,0,-0.001247559,-0.007306325,-0.004314848,0.000824514,2.556996143,-0.002781203,-0.003240906,23.17879482,5839.917716,112.232014,1589.28829,847.7363491,0.005078697,0.001027751,0,1,0.636811477,1.785695645,2.532872345,4.917878363,5,2,0.004270663
PGC0054473,spiral,0.03996,2.5265,0.999999997,-1.000000002,2.852412509,0.139730678,2.004430952,-0.674810791,0,0,0,0.002583601,0.00162565,0.000377221,0.000816257,2.199453464,0.001480411,0.001220954,26.21315974,258.7971709,-14.65840874,33.88903516,38.88070497,0.000449846,0.000622121,0,0,0.771543679,1.825605724,2.105010393,3.351747597,4,2,0.001918943
PGC0054612,spiral,0.03206,2.62337,-0.322351495,-0.48262016,1.55626865,1.903021111,1.868452993,0.417035937,0,0,0,-0.00281972,-0.002415875,0.001681065,-0.003880454,5.976719263,-0.000569328,-0.003148165,19.82820645,116.423768,-35.32943582,-42.9339647,-62.96576639,0.001174641,-0.000890349,0,0,0.421442973,1.242809304,3.097697179,10.84127125,4,2,0.00319923
PGC0054690,spiral,0.01721,2.25791,-1.084167144,-0.831731836,1.286502387,3.921538344,2.852481316,-0.068406781,0,0,0,-0.003038907,0.000811717,-0.000398358,0.003649574,6.218880848,-0.001718633,0.002230645,31.59242972,-3404.445148,310.7752973,-218.6542542,71.5712345,-0.001177653,2.19E-05,0,0,0.659430401,1.333999815,1.995861134,4.285744625,4,2,0.002815933
PGC0054780,spiral,0.01857,2.44859,-1.000000004,-4.42E-09,2.029369673,1.88831959,1.112388874,-0.669607746,0,0,0,0.000480441,-0.000920734,-0.000545688,0.00031605,4.364356529,-3.26E-05,-0.000302342,33.51723937,141.6459711,-50.99360992,27.89221075,-236.2522554,-0.000483732,-0.000671944,0,0,0.787125322,1.321480665,1.432068434,1.877098834,4,2,0.000304097
PGC0054839,early,0.04531,2.96544,1.737441461,-0.15612564,5.029557131,0.000554048,1.37551941,0.22894466,0,0,0,-0.000885655,0.000731844,-0.000507435,0.001011456,1.420211777,-0.000696545,0.00087165,39.4966583,-531.4138193,-214.4555376,-40.81503681,-51.95854723,-0.000324917,1.80E-06,0,0,1.853991813,2.472663897,0.682306668,-1.067193188,-4,0,0.001115773
PGC0054849,spiral,0.004937,2.52986,-3.333552694,-1.504115639,1.881663668,1.879252916,1.230172104,1.543074145,0,0,0,-0.003110483,-0.000905144,0.000882889,-0.001031969,7.783467026,-0.001113797,-0.000968557,33.36934518,-138.0118068,-305.6265269,-493.6993414,-2527.636219,-0.000626527,-0.000647081,0,0,0.854511176,1.069838469,3.300817813,43.90603634,4,2,0.001476024
PGC0054885,spiral,0.02293,2.69326,0.716671342,-0.794125954,0.811445468,1.983687635,10.57545808,1.531257671,0,0,0,0.047104145,-0.001997377,0.000369603,-0.000451028,3.057587078,0.023736874,-0.001224203,23.98651175,0.041567353,0.058755647,0.115788795,-94.02984068,-0.002699755,-0.000551563,0,1,0.140018968,0.635548513,5.071545463,29.32206924,5,2,0.023768422
PGC0054895,spiral,0.02291,1.6357,4.419179584,1.347145587,1.474327834,2.627109189,1.256441143,0.138555068,0,0,0,0.000695672,-0.000695214,0.000127974,-0.00043013,1.835442253,0.000411823,-0.000562672,16.94992245,34.33183818,2.351857717,-0.004011171,-3.815586321,0.000240957,2.27E-05,0,0,0.505508707,1.673925592,3.371571136,11.62084908,4,1,0.000697279
PGC0054911,spiral,0.02824,3.12294,-1.000000007,-2.000000007,1.825261407,0.795324886,1.659382666,1.041021285,0,0,0,-0.012007233,0.000952699,-0.011157444,0.005368468,5.644575812,-0.011582338,0.003160584,16.60189696,31.32407465,41.4680723,-176.3951916,-148.1756521,-0.003107806,0.006457461,0,1,0.396817487,0.907218292,2.457273444,8.566442295,5,2,0.012005826
PGC0054976,spiral,0.008863,1.82492,-0.145934605,0.075881222,1.630467066,5.082279818,1.147833059,0.845699573,0,0,0,-0.000326664,-0.001852111,0.000468296,-0.000360365,2.517860402,7.08E-05,-0.001106238,38.46816478,154.0760537,-133.517337,16.10571151,-661.4536621,0.000323358,0.000472097,0,0,1.077436065,1.438666963,0.698890573,-1.129222092,6,1,0.001108502
PGC0054980,spiral,0.01719,2.02159,2.999999999,-1.18E-09,1.727076965,2.794093095,1.168453383,-0.265210073,0,0,0,-0.002690819,-0.000756619,0.001221848,0.000379994,2.131832822,-0.000734485,-0.000188313,27.44182766,716.1762711,121.0424053,-99.62628691,35.65605722,0.000380401,0.000550623,0,0,1.135209002,2.2212462,1.541342899,0.769078951,5,2,0.000758241
PGC0055065,spiral,0.01948,2.47824,-0.324260068,-1.532447898,0.968033943,3.323442399,4.640309605,0.022357975,0,0,0,0.000695877,0.000966089,-0.000246852,0.024274965,2.498185538,0.000224512,0.012620527,24.57362988,795.943732,24.56423052,2.907104696,0.477586337,0.001109667,0.002722769,0,1,0.460312199,0.953577853,2.124345525,5.363969045,4,2,0.012622524
PGC0055069,spiral,0.03357,2.49291,-0.55112319,-2.465981915,1.870103109,1.153704897,2.879705573,-0.594803573,0,0,0,-0.001762366,-0.002424488,-0.002264631,-0.001788882,5.275484721,-0.002013498,-0.002106685,27.64109943,-415.1810822,789.0853627,-686.9739787,1273.744918,-0.000154524,0.001355328,0,0,1.106136412,2.154887059,1.523984089,0.699357737,4,2,0.002914154
PGC0055104,spiral,0.008743,2.43066,-1.574008506,-1.059736894,1.693573832,0.664857171,4.139024448,-0.312580914,0,0,0,0.004535896,0.003293815,0.007847372,0.022312165,4.464523165,0.006191634,0.01280299,20.34079019,265.908026,-60.52244097,9.698763705,-0.502788839,0.0019578,0.007814066,0,1,0.241708483,0.623493948,4.719155039,41.31667385,5,2,0.014221564
PGC0055229,spiral,0.0378,2.63752,0.999999998,-1.08E-08,2.928222508,0.088776729,2.666221215,-1.177954236,0,0,0,0.00805442,0.002785337,-0.002138492,-0.000363477,2.761345539,0.002957964,0.00121093,26.85846598,-27.69051288,71.19669069,-141.2127593,481.3086742,0.000918642,0.000476106,0,0,0.412932832,1.072300505,2.601699559,8.292004459,4,0,0.003196233
PGC0055296,spiral,0.022,2.13557,-0.422422176,-1.644891772,0.7934662,5.174482483,4.471463202,0.943811047,0,0,0,0.002959963,-0.000308704,0.002690916,-0.001305816,2.419243839,0.002825439,-0.00080726,26.0505704,87.79844162,106.8838302,138.9662262,189.7931125,-0.000321536,0.001354755,0,0,0.552473952,1.542718706,2.559937863,5.116770316,6,1,0.002938499
PGC0055305,spiral,0.008663,2.74532,2.235207505,0.351999161,1.154918572,7.147137131,1.633885261,-0.8317152,0,0,0,0.002083385,0.002495174,-0.0004576,0.006053645,4.970053273,0.000812893,0.004274409,30.04877397,-586.2134566,1134.123951,-1149.268821,2420.124501,-0.000917974,0.00108133,0,0,1.192209676,1.529634978,0.835364001,-0.020685787,5,0,0.004351019
PGC0055318,spiral,0.03972,2.35643,-0.895397222,-2.094115095,2.014165075,1.117100721,1,-1.045559933,0,0,0,-0.007007433,-0.002815378,0.001363325,-0.000245725,1.978650567,-0.002822054,-0.001530552,19.24581839,27.15489907,-20.29972874,10.73865193,41.06667896,-0.000899149,-0.001644787,0,0,0.368986348,1.13006657,2.922330591,7.645925098,4,0,0.003210386
